Id,Predicted
2696,NEUTRAL
2697,NEGATIVE
2698,POSITIVE
2699,POSITIVE
2700,POSITIVE
2701,NEGATIVE
2702,NEGATIVE
2703,NEGATIVE
2704,POSITIVE
2705,NEGATIVE
2706,POSITIVE
2707,POSITIVE
2708,NEGATIVE
2709,NEGATIVE
2710,POSITIVE
2711,POSITIVE
2712,NEGATIVE
2713,NEUTRAL
2714,NEGATIVE
2715,NEGATIVE
2716,NEUTRAL
2717,NEGATIVE
2718,NEGATIVE
2719,NEGATIVE
2720,NEGATIVE
2721,NEGATIVE
2722,NEGATIVE
2723,NEGATIVE
2724,POSITIVE
2725,NEGATIVE
2726,NEUTRAL
2727,POSITIVE
2728,POSITIVE
2729,NEGATIVE
2730,NEGATIVE
2731,NEUTRAL
2732,POSITIVE
2733,NEUTRAL
2734,NEGATIVE
2735,NEGATIVE
2736,POSITIVE
2737,NEGATIVE
2738,NEGATIVE
2739,NEGATIVE
2740,NEGATIVE
2741,NEGATIVE
2742,POSITIVE
2743,NEGATIVE
2744,NEGATIVE
2745,NEGATIVE
2746,NEGATIVE
2747,POSITIVE
2748,NEUTRAL
2749,POSITIVE
2750,NEGATIVE
2751,NEUTRAL
2752,POSITIVE
2753,NEGATIVE
2754,NEGATIVE
2755,NEGATIVE
2756,POSITIVE
2757,POSITIVE
2758,POSITIVE
2759,NEGATIVE
2760,NEGATIVE
2761,NEGATIVE
2762,NEGATIVE
2763,NEUTRAL
2764,NEGATIVE
2765,NEGATIVE
2766,POSITIVE
2767,NEGATIVE
2768,NEGATIVE
2769,NEGATIVE
2770,NEGATIVE
2771,NEGATIVE
2772,NEGATIVE
2773,NEGATIVE
2774,NEGATIVE
2775,NEGATIVE
2776,NEGATIVE
2777,NEGATIVE
2778,NEGATIVE
2779,NEUTRAL
2780,POSITIVE
2781,NEUTRAL
2782,POSITIVE
2783,NEGATIVE
2784,POSITIVE
2785,NEGATIVE
2786,NEGATIVE
2787,NEGATIVE
2788,POSITIVE
2789,NEUTRAL
2790,NEGATIVE
2791,NEGATIVE
2792,NEGATIVE
2793,NEGATIVE
2794,NEUTRAL
2795,NEGATIVE
2796,POSITIVE
2797,NEGATIVE
2798,POSITIVE
2799,NEGATIVE
2800,NEGATIVE
2801,NEUTRAL
2802,NEGATIVE
2803,NEUTRAL
2804,POSITIVE
2805,NEUTRAL
2806,NEGATIVE
2807,NEGATIVE
2808,POSITIVE
2809,POSITIVE
2810,POSITIVE
2811,NEGATIVE
2812,POSITIVE
2813,NEGATIVE
2814,NEGATIVE
2815,NEGATIVE
2816,NEGATIVE
2817,NEGATIVE
2818,POSITIVE
2819,NEGATIVE
2820,NEGATIVE
2821,NEUTRAL
2822,NEUTRAL
2823,NEGATIVE
2824,NEUTRAL
2825,NEUTRAL
2826,NEGATIVE
2827,NEGATIVE
2828,NEUTRAL
2829,POSITIVE
2830,NEGATIVE
2831,NEGATIVE
2832,NEUTRAL
2833,POSITIVE
2834,NEGATIVE
2835,NEGATIVE
2836,POSITIVE
2837,POSITIVE
2838,NEGATIVE
2839,NEGATIVE
2840,NEUTRAL
2841,NEGATIVE
2842,POSITIVE
2843,NEUTRAL
2844,POSITIVE
2845,NEUTRAL
2846,NEGATIVE
2847,NEGATIVE
2848,NEGATIVE
2849,NEGATIVE
2850,NEGATIVE
2851,POSITIVE
2852,NEUTRAL
2853,POSITIVE
2854,NEGATIVE
2855,NEGATIVE
2856,NEUTRAL
2857,NEGATIVE
2858,NEGATIVE
2859,NEGATIVE
2860,NEGATIVE
2861,NEGATIVE
2862,NEGATIVE
2863,NEGATIVE
2864,POSITIVE
2865,NEGATIVE
2866,NEGATIVE
2867,NEGATIVE
2868,POSITIVE
2869,NEUTRAL
2870,NEGATIVE
2871,NEGATIVE
2872,NEUTRAL
2873,NEUTRAL
2874,NEUTRAL
2875,NEGATIVE
2876,NEGATIVE
2877,NEGATIVE
2878,POSITIVE
2879,POSITIVE
2880,NEGATIVE
2881,POSITIVE
2882,POSITIVE
2883,NEGATIVE
2884,NEGATIVE
2885,NEUTRAL
2886,POSITIVE
2887,NEUTRAL
2888,NEUTRAL
2889,NEGATIVE
2890,NEGATIVE
2891,NEUTRAL
2892,POSITIVE
2893,NEGATIVE
2894,POSITIVE
2895,NEGATIVE
2896,NEUTRAL
2897,NEUTRAL
2898,POSITIVE
2899,NEGATIVE
2900,NEGATIVE
2901,NEUTRAL
2902,NEUTRAL
2903,NEGATIVE
2904,NEGATIVE
2905,NEGATIVE
2906,POSITIVE
2907,NEUTRAL
2908,POSITIVE
2909,NEUTRAL
2910,NEGATIVE
2911,POSITIVE
2912,POSITIVE
2913,POSITIVE
2914,NEGATIVE
2915,POSITIVE
2916,NEUTRAL
2917,POSITIVE
2918,NEGATIVE
2919,NEUTRAL
2920,NEGATIVE
2921,NEGATIVE
2922,NEGATIVE
2923,POSITIVE
2924,POSITIVE
2925,NEGATIVE
2926,NEUTRAL
2927,NEGATIVE
2928,NEGATIVE
2929,NEGATIVE
2930,NEGATIVE
2931,POSITIVE
2932,NEGATIVE
2933,NEGATIVE
2934,NEGATIVE
2935,POSITIVE
2936,NEGATIVE
2937,NEUTRAL
2938,POSITIVE
2939,NEGATIVE
2940,NEGATIVE
2941,NEGATIVE
2942,NEGATIVE
2943,NEGATIVE
2944,NEGATIVE
2945,POSITIVE
2946,NEGATIVE
2947,POSITIVE
2948,NEGATIVE
2949,NEUTRAL
2950,POSITIVE
2951,NEGATIVE
2952,NEGATIVE
2953,POSITIVE
2954,NEGATIVE
2955,NEGATIVE
2956,POSITIVE
2957,NEGATIVE
2958,NEUTRAL
2959,NEGATIVE
2960,NEGATIVE
2961,POSITIVE
2962,NEGATIVE
2963,NEUTRAL
2964,NEGATIVE
2965,NEGATIVE
2966,POSITIVE
2967,NEGATIVE
2968,NEGATIVE
2969,NEUTRAL
2970,NEUTRAL
2971,POSITIVE
2972,NEGATIVE
2973,NEGATIVE
2974,NEGATIVE
2975,POSITIVE
2976,NEUTRAL
2977,NEUTRAL
2978,POSITIVE
2979,POSITIVE
2980,POSITIVE
2981,NEGATIVE
2982,NEGATIVE
2983,NEUTRAL
2984,NEGATIVE
2985,NEUTRAL
2986,POSITIVE
2987,NEUTRAL
2988,NEUTRAL
2989,POSITIVE
2990,NEGATIVE
2991,POSITIVE
2992,NEUTRAL
2993,POSITIVE
2994,POSITIVE
2995,POSITIVE
2996,NEGATIVE
2997,POSITIVE
2998,NEGATIVE
2999,NEGATIVE
3000,NEGATIVE
3001,NEGATIVE
3002,NEGATIVE
3003,POSITIVE
3004,POSITIVE
3005,NEGATIVE
3006,POSITIVE
3007,NEGATIVE
3008,POSITIVE
3009,NEGATIVE
3010,NEGATIVE
3011,NEGATIVE
3012,NEGATIVE
3013,NEUTRAL
3014,NEGATIVE
3015,NEGATIVE
3016,NEGATIVE
3017,NEGATIVE
3018,POSITIVE
3019,NEUTRAL
3020,NEUTRAL
3021,NEGATIVE
3022,NEGATIVE
3023,NEGATIVE
3024,POSITIVE
3025,NEGATIVE
3026,NEGATIVE
3027,NEUTRAL
3028,NEUTRAL
3029,POSITIVE
3030,NEGATIVE
3031,POSITIVE
3032,NEGATIVE
3033,NEUTRAL
3034,NEGATIVE
3035,NEGATIVE
3036,NEGATIVE
3037,NEGATIVE
3038,POSITIVE
3039,NEUTRAL
3040,NEGATIVE
3041,NEUTRAL
3042,NEGATIVE
3043,NEGATIVE
3044,POSITIVE
3045,POSITIVE
3046,NEGATIVE
3047,NEUTRAL
3048,NEUTRAL
3049,NEGATIVE
3050,NEGATIVE
3051,NEGATIVE
3052,NEGATIVE
3053,NEGATIVE
3054,POSITIVE
3055,NEGATIVE
3056,POSITIVE
3057,NEUTRAL
3058,POSITIVE
3059,NEUTRAL
3060,NEUTRAL
3061,NEGATIVE
3062,NEUTRAL
3063,NEGATIVE
3064,NEGATIVE
3065,POSITIVE
3066,NEGATIVE
3067,POSITIVE
3068,NEGATIVE
3069,NEUTRAL
3070,NEGATIVE
3071,NEGATIVE
3072,NEGATIVE
3073,NEGATIVE
3074,NEGATIVE
3075,NEUTRAL
3076,NEGATIVE
3077,NEGATIVE
3078,NEGATIVE
3079,POSITIVE
3080,POSITIVE
3081,POSITIVE
3082,POSITIVE
3083,NEGATIVE
3084,NEGATIVE
3085,NEGATIVE
3086,NEGATIVE
3087,NEGATIVE
3088,POSITIVE
3089,POSITIVE
3090,NEGATIVE
3091,NEGATIVE
3092,POSITIVE
3093,NEUTRAL
3094,NEUTRAL
3095,NEUTRAL
3096,POSITIVE
3097,POSITIVE
3098,NEGATIVE
3099,POSITIVE
3100,NEGATIVE
3101,POSITIVE
3102,NEUTRAL
3103,NEGATIVE
3104,NEGATIVE
3105,POSITIVE
3106,NEGATIVE
3107,NEGATIVE
3108,NEUTRAL
3109,POSITIVE
3110,NEGATIVE
3111,POSITIVE
3112,POSITIVE
3113,NEGATIVE
3114,NEGATIVE
3115,NEUTRAL
3116,POSITIVE
3117,POSITIVE
3118,NEGATIVE
3119,NEGATIVE
3120,NEUTRAL
3121,POSITIVE
3122,NEGATIVE
3123,NEGATIVE
3124,NEGATIVE
3125,POSITIVE
3126,NEGATIVE
3127,NEGATIVE
3128,NEGATIVE
3129,NEUTRAL
3130,NEUTRAL
3131,NEGATIVE
3132,NEGATIVE
3133,POSITIVE
3134,NEUTRAL
3135,POSITIVE
3136,NEGATIVE
3137,NEGATIVE
3138,NEGATIVE
3139,NEGATIVE
3140,NEGATIVE
3141,NEGATIVE
3142,NEUTRAL
3143,NEUTRAL
3144,NEGATIVE
3145,NEGATIVE
3146,NEGATIVE
3147,POSITIVE
3148,NEGATIVE
3149,NEUTRAL
3150,POSITIVE
3151,POSITIVE
3152,NEUTRAL
3153,NEGATIVE
3154,POSITIVE
3155,POSITIVE
3156,NEGATIVE
3157,NEGATIVE
3158,NEUTRAL
3159,NEGATIVE
3160,NEGATIVE
3161,NEGATIVE
3162,NEGATIVE
3163,NEGATIVE
3164,NEUTRAL
3165,NEGATIVE
3166,NEUTRAL
3167,NEUTRAL
3168,POSITIVE
3169,NEUTRAL
3170,NEGATIVE
3171,NEUTRAL
3172,NEGATIVE
3173,NEGATIVE
3174,POSITIVE
3175,NEGATIVE
3176,POSITIVE
3177,NEGATIVE
3178,NEUTRAL
3179,POSITIVE
3180,NEGATIVE
3181,NEGATIVE
3182,NEGATIVE
3183,NEUTRAL
3184,POSITIVE
3185,POSITIVE
3186,POSITIVE
3187,POSITIVE
3188,NEUTRAL
3189,POSITIVE
3190,NEGATIVE
3191,POSITIVE
3192,POSITIVE
3193,POSITIVE
3194,NEUTRAL
3195,NEUTRAL
3196,NEGATIVE
3197,POSITIVE
3198,NEGATIVE
3199,NEGATIVE
3200,NEGATIVE
3201,POSITIVE
3202,POSITIVE
3203,POSITIVE
3204,NEGATIVE
3205,POSITIVE
3206,NEGATIVE
3207,NEGATIVE
3208,POSITIVE
3209,POSITIVE
3210,NEGATIVE
3211,POSITIVE
3212,POSITIVE
3213,NEGATIVE
3214,NEGATIVE
3215,NEGATIVE
3216,NEUTRAL
3217,POSITIVE
3218,NEGATIVE
3219,NEGATIVE
3220,NEGATIVE
3221,POSITIVE
3222,POSITIVE
3223,NEGATIVE
3224,NEUTRAL
3225,NEGATIVE
3226,NEUTRAL
3227,NEGATIVE
3228,POSITIVE
3229,NEGATIVE
3230,NEUTRAL
3231,NEGATIVE
3232,NEGATIVE
3233,POSITIVE
3234,NEUTRAL
3235,NEUTRAL
3236,NEGATIVE
3237,NEUTRAL
3238,NEGATIVE
3239,NEUTRAL
3240,NEGATIVE
3241,NEGATIVE
3242,NEGATIVE
3243,NEUTRAL
3244,NEUTRAL
3245,NEUTRAL
3246,NEGATIVE
3247,NEGATIVE
3248,NEGATIVE
3249,NEGATIVE
3250,POSITIVE
3251,NEUTRAL
3252,POSITIVE
3253,NEUTRAL
3254,NEGATIVE
3255,NEGATIVE
3256,NEGATIVE
3257,NEGATIVE
3258,POSITIVE
3259,NEGATIVE
3260,NEGATIVE
3261,POSITIVE
3262,NEUTRAL
3263,NEUTRAL
3264,NEGATIVE
3265,POSITIVE
3266,NEUTRAL
3267,NEGATIVE
3268,POSITIVE
3269,NEUTRAL
3270,NEGATIVE
3271,NEUTRAL
3272,NEGATIVE
3273,NEGATIVE
3274,NEGATIVE
3275,POSITIVE
3276,POSITIVE
3277,NEGATIVE
3278,NEGATIVE
3279,POSITIVE
3280,NEGATIVE
3281,NEGATIVE
3282,POSITIVE
3283,POSITIVE
3284,NEGATIVE
3285,NEGATIVE
3286,NEGATIVE
3287,POSITIVE
3288,POSITIVE
3289,POSITIVE
3290,NEGATIVE
3291,NEGATIVE
3292,NEUTRAL
3293,NEUTRAL
3294,NEGATIVE
3295,NEGATIVE
3296,NEGATIVE
3297,NEUTRAL
3298,NEUTRAL
3299,POSITIVE
3300,NEGATIVE
3301,NEUTRAL
3302,POSITIVE
3303,NEGATIVE
3304,NEGATIVE
3305,NEGATIVE
3306,NEGATIVE
3307,NEGATIVE
3308,NEGATIVE
3309,NEUTRAL
3310,NEUTRAL
3311,NEGATIVE
3312,NEUTRAL
3313,NEGATIVE
3314,NEGATIVE
3315,NEUTRAL
3316,POSITIVE
3317,POSITIVE
3318,POSITIVE
3319,NEGATIVE
3320,NEUTRAL
3321,NEUTRAL
3322,NEGATIVE
3323,NEGATIVE
3324,NEGATIVE
3325,NEGATIVE
3326,NEUTRAL
3327,NEGATIVE
3328,NEGATIVE
3329,NEUTRAL
3330,NEGATIVE
3331,NEGATIVE
3332,NEUTRAL
3333,NEGATIVE
3334,NEGATIVE
3335,POSITIVE
3336,NEGATIVE
3337,NEUTRAL
3338,POSITIVE
3339,POSITIVE
3340,NEGATIVE
3341,POSITIVE
3342,NEGATIVE
3343,NEUTRAL
3344,NEUTRAL
3345,POSITIVE
3346,NEGATIVE
3347,NEGATIVE
3348,NEGATIVE
3349,NEGATIVE
3350,NEUTRAL
3351,POSITIVE
3352,NEGATIVE
3353,NEUTRAL
3354,NEUTRAL
3355,POSITIVE
3356,POSITIVE
3357,NEGATIVE
3358,POSITIVE
3359,NEUTRAL
3360,POSITIVE
3361,NEGATIVE
3362,POSITIVE
3363,NEGATIVE
3364,NEUTRAL
3365,NEUTRAL
3366,POSITIVE
3367,NEGATIVE
3368,POSITIVE
3369,POSITIVE
3370,NEUTRAL
3371,POSITIVE
3372,NEGATIVE
3373,NEGATIVE
3374,NEGATIVE
3375,POSITIVE
3376,POSITIVE
3377,NEUTRAL
3378,NEUTRAL
3379,NEGATIVE
3380,NEGATIVE
3381,POSITIVE
3382,NEGATIVE
3383,NEGATIVE
3384,POSITIVE
3385,NEUTRAL
3386,NEGATIVE
3387,NEUTRAL
3388,POSITIVE
3389,NEGATIVE
3390,NEGATIVE
3391,POSITIVE
3392,NEGATIVE
3393,NEGATIVE
3394,NEGATIVE
3395,NEGATIVE
3396,NEGATIVE
3397,NEGATIVE
3398,NEGATIVE
3399,NEGATIVE
3400,NEGATIVE
3401,POSITIVE
3402,POSITIVE
3403,POSITIVE
3404,NEGATIVE
3405,NEUTRAL
3406,NEUTRAL
3407,NEGATIVE
3408,NEGATIVE
3409,NEUTRAL
3410,POSITIVE
3411,NEGATIVE
3412,NEUTRAL
3413,POSITIVE
3414,NEGATIVE
3415,POSITIVE
3416,POSITIVE
3417,NEGATIVE
3418,NEGATIVE
3419,NEGATIVE
3420,NEGATIVE
3421,NEGATIVE
3422,NEGATIVE
3423,NEGATIVE
3424,POSITIVE
3425,NEGATIVE
3426,NEGATIVE
3427,NEGATIVE
3428,NEGATIVE
3429,NEGATIVE
3430,NEGATIVE
3431,POSITIVE
3432,POSITIVE
3433,POSITIVE
3434,POSITIVE
3435,NEGATIVE
3436,NEGATIVE
3437,POSITIVE
3438,POSITIVE
3439,POSITIVE
3440,POSITIVE
3441,NEUTRAL
3442,POSITIVE
3443,NEGATIVE
3444,NEUTRAL
3445,NEGATIVE
3446,NEGATIVE
3447,POSITIVE
3448,POSITIVE
3449,NEGATIVE
3450,NEUTRAL
3451,POSITIVE
3452,NEGATIVE
3453,NEUTRAL
3454,POSITIVE
3455,NEGATIVE
3456,NEUTRAL
3457,POSITIVE
3458,NEUTRAL
3459,POSITIVE
3460,POSITIVE
3461,NEGATIVE
3462,NEUTRAL
3463,NEGATIVE
3464,NEGATIVE
3465,POSITIVE
3466,POSITIVE
3467,NEUTRAL
3468,NEGATIVE
3469,POSITIVE
3470,NEGATIVE
3471,NEGATIVE
3472,POSITIVE
3473,NEGATIVE
3474,POSITIVE
3475,NEGATIVE
3476,POSITIVE
3477,NEUTRAL
3478,NEGATIVE
3479,NEUTRAL
3480,NEGATIVE
3481,POSITIVE
3482,NEGATIVE
3483,NEGATIVE
3484,NEUTRAL
3485,NEGATIVE
3486,NEGATIVE
3487,NEGATIVE
3488,NEGATIVE
3489,NEUTRAL
3490,NEGATIVE
3491,POSITIVE
3492,NEUTRAL
3493,POSITIVE
3494,NEGATIVE
3495,POSITIVE
3496,NEGATIVE
3497,NEUTRAL
3498,NEGATIVE
3499,NEGATIVE
3500,NEUTRAL
3501,NEGATIVE
3502,NEGATIVE
3503,POSITIVE
3504,NEGATIVE
3505,NEGATIVE
3506,NEGATIVE
3507,NEGATIVE
3508,NEUTRAL
3509,NEGATIVE
3510,NEGATIVE
3511,NEGATIVE
3512,NEGATIVE
3513,NEGATIVE
3514,NEGATIVE
3515,NEGATIVE
3516,NEGATIVE
3517,NEUTRAL
3518,NEGATIVE
3519,NEGATIVE
3520,NEGATIVE
3521,NEGATIVE
3522,NEGATIVE
3523,NEUTRAL
3524,NEUTRAL
3525,NEUTRAL
3526,NEGATIVE
3527,NEGATIVE
3528,NEGATIVE
3529,POSITIVE
3530,POSITIVE
3531,NEUTRAL
3532,NEUTRAL
3533,NEGATIVE
3534,NEGATIVE
3535,NEGATIVE
3536,POSITIVE
3537,NEUTRAL
3538,POSITIVE
3539,POSITIVE
3540,NEUTRAL
3541,NEGATIVE
3542,POSITIVE
3543,POSITIVE
3544,NEGATIVE
3545,NEUTRAL
3546,NEGATIVE
3547,NEGATIVE
3548,POSITIVE
3549,NEUTRAL
3550,NEGATIVE
3551,NEUTRAL
3552,NEUTRAL
3553,NEGATIVE
3554,POSITIVE
3555,POSITIVE
3556,POSITIVE
3557,NEGATIVE
3558,NEGATIVE
3559,NEUTRAL
3560,NEGATIVE
3561,NEUTRAL
3562,NEGATIVE
3563,NEUTRAL
3564,NEUTRAL
3565,POSITIVE
3566,POSITIVE
3567,NEGATIVE
3568,NEGATIVE
3569,POSITIVE
3570,NEGATIVE
3571,NEGATIVE
3572,NEUTRAL
3573,NEUTRAL
3574,NEUTRAL
3575,NEGATIVE
3576,NEGATIVE
3577,NEGATIVE
3578,NEUTRAL
3579,NEUTRAL
3580,NEGATIVE
3581,NEGATIVE
3582,NEGATIVE
3583,NEGATIVE
3584,POSITIVE
3585,NEGATIVE
3586,NEGATIVE
3587,POSITIVE
3588,POSITIVE
3589,NEGATIVE
3590,NEUTRAL
3591,POSITIVE
3592,POSITIVE
3593,NEGATIVE
3594,POSITIVE
3595,NEGATIVE
3596,NEGATIVE
3597,POSITIVE
3598,NEUTRAL
3599,POSITIVE
3600,NEGATIVE
3601,NEGATIVE
3602,NEUTRAL
3603,NEGATIVE
3604,POSITIVE
3605,POSITIVE
3606,NEGATIVE
3607,POSITIVE
3608,NEGATIVE
3609,NEGATIVE
3610,NEUTRAL
3611,NEGATIVE
3612,NEUTRAL
3613,NEGATIVE
3614,NEGATIVE
3615,POSITIVE
3616,NEGATIVE
3617,NEGATIVE
3618,NEGATIVE
3619,POSITIVE
3620,NEUTRAL
3621,POSITIVE
3622,NEGATIVE
3623,NEGATIVE
3624,NEGATIVE
3625,NEGATIVE
3626,NEGATIVE
3627,NEGATIVE
3628,NEGATIVE
3629,NEGATIVE
3630,NEGATIVE
3631,POSITIVE
3632,NEGATIVE
3633,NEGATIVE
3634,NEGATIVE
3635,NEGATIVE
3636,POSITIVE
3637,NEGATIVE
3638,POSITIVE
3639,POSITIVE
3640,NEGATIVE
3641,POSITIVE
3642,NEGATIVE
3643,POSITIVE
3644,POSITIVE
3645,POSITIVE
3646,POSITIVE
3647,POSITIVE
3648,NEUTRAL
3649,POSITIVE
3650,POSITIVE
3651,NEGATIVE
3652,POSITIVE
3653,NEGATIVE
3654,NEGATIVE
3655,NEGATIVE
3656,NEGATIVE
3657,POSITIVE
3658,POSITIVE
3659,NEUTRAL
3660,NEGATIVE
3661,NEUTRAL
3662,NEUTRAL
3663,POSITIVE
3664,POSITIVE
3665,NEGATIVE
3666,POSITIVE
3667,POSITIVE
3668,POSITIVE
3669,NEUTRAL
3670,NEGATIVE
3671,NEGATIVE
3672,NEGATIVE
3673,NEGATIVE
3674,NEGATIVE
3675,NEUTRAL
3676,NEGATIVE
3677,NEGATIVE
3678,POSITIVE
3679,POSITIVE
3680,NEGATIVE
3681,NEGATIVE
3682,NEGATIVE
3683,NEGATIVE
3684,NEGATIVE
3685,POSITIVE
3686,POSITIVE
3687,NEUTRAL
3688,NEGATIVE
3689,NEGATIVE
3690,POSITIVE
3691,NEGATIVE
3692,POSITIVE
3693,POSITIVE
3694,POSITIVE
3695,NEGATIVE
3696,POSITIVE
3697,POSITIVE
3698,NEUTRAL
3699,NEUTRAL
3700,NEGATIVE
3701,NEGATIVE
3702,NEGATIVE
3703,NEGATIVE
3704,POSITIVE
3705,NEUTRAL
3706,NEUTRAL
3707,NEGATIVE
3708,NEGATIVE
3709,NEGATIVE
3710,NEGATIVE
3711,POSITIVE
3712,NEGATIVE
3713,NEGATIVE
3714,NEUTRAL
3715,NEUTRAL
3716,NEGATIVE
3717,NEGATIVE
3718,NEGATIVE
3719,NEUTRAL
3720,NEGATIVE
3721,NEUTRAL
3722,NEGATIVE
3723,NEGATIVE
3724,NEGATIVE
3725,NEUTRAL
3726,NEGATIVE
3727,NEGATIVE
3728,NEUTRAL
3729,NEGATIVE
3730,NEGATIVE
3731,NEGATIVE
3732,NEGATIVE
3733,POSITIVE
3734,NEGATIVE
3735,NEGATIVE
3736,NEGATIVE
3737,POSITIVE
3738,NEGATIVE
3739,POSITIVE
3740,NEGATIVE
3741,NEUTRAL
3742,POSITIVE
3743,POSITIVE
3744,NEGATIVE
3745,NEGATIVE
3746,NEGATIVE
3747,NEGATIVE
3748,NEGATIVE
3749,NEGATIVE
3750,NEUTRAL
3751,NEGATIVE
3752,NEGATIVE
3753,NEUTRAL
3754,NEUTRAL
3755,NEGATIVE
3756,POSITIVE
3757,NEUTRAL
3758,POSITIVE
3759,NEGATIVE
3760,NEUTRAL
3761,NEGATIVE
3762,NEGATIVE
3763,NEGATIVE
3764,NEGATIVE
3765,NEGATIVE
3766,POSITIVE
3767,POSITIVE
3768,NEGATIVE
3769,NEGATIVE
3770,NEUTRAL
3771,NEGATIVE
3772,NEUTRAL
3773,NEGATIVE
3774,POSITIVE
3775,NEGATIVE
3776,NEGATIVE
3777,POSITIVE
3778,POSITIVE
3779,NEGATIVE
3780,POSITIVE
3781,POSITIVE
3782,NEUTRAL
3783,NEGATIVE
3784,NEGATIVE
3785,NEGATIVE
3786,NEUTRAL
3787,NEGATIVE
3788,POSITIVE
3789,NEUTRAL
3790,POSITIVE
3791,NEGATIVE
3792,NEGATIVE
3793,NEGATIVE
3794,POSITIVE
3795,POSITIVE
3796,NEUTRAL
3797,NEUTRAL
3798,NEGATIVE
3799,POSITIVE
3800,NEGATIVE
3801,NEGATIVE
3802,POSITIVE
3803,NEGATIVE
3804,NEGATIVE
3805,NEUTRAL
3806,NEGATIVE
3807,POSITIVE
3808,NEGATIVE
3809,POSITIVE
3810,POSITIVE
3811,NEUTRAL
3812,NEGATIVE
3813,NEGATIVE
3814,NEUTRAL
3815,POSITIVE
3816,POSITIVE
3817,NEUTRAL
3818,NEUTRAL
3819,NEUTRAL
3820,POSITIVE
3821,POSITIVE
3822,NEGATIVE
3823,NEGATIVE
3824,NEUTRAL
3825,NEUTRAL
3826,NEGATIVE
3827,NEGATIVE
3828,NEGATIVE
3829,NEGATIVE
3830,NEGATIVE
3831,POSITIVE
3832,NEUTRAL
3833,NEGATIVE
3834,NEGATIVE
3835,NEGATIVE
3836,NEGATIVE
3837,NEGATIVE
3838,NEGATIVE
3839,NEGATIVE
3840,NEGATIVE
3841,NEGATIVE
3842,POSITIVE
3843,NEGATIVE
3844,NEGATIVE
3845,NEUTRAL
3846,NEGATIVE
3847,NEGATIVE
3848,NEGATIVE
3849,POSITIVE
3850,NEGATIVE
3851,NEGATIVE
3852,NEUTRAL
3853,NEUTRAL
3854,NEGATIVE
3855,NEGATIVE
3856,NEGATIVE
3857,NEGATIVE
3858,NEGATIVE
3859,NEUTRAL
3860,NEGATIVE
3861,NEGATIVE
3862,POSITIVE
3863,NEGATIVE
3864,NEGATIVE
3865,NEGATIVE
3866,NEUTRAL
3867,NEGATIVE
3868,NEUTRAL
3869,NEGATIVE
3870,POSITIVE
3871,NEGATIVE
3872,NEGATIVE
3873,POSITIVE
3874,NEGATIVE
3875,NEUTRAL
3876,NEUTRAL
3877,NEUTRAL
3878,POSITIVE
3879,POSITIVE
3880,NEGATIVE
3881,NEGATIVE
3882,NEGATIVE
3883,NEUTRAL
3884,NEGATIVE
3885,POSITIVE
3886,NEGATIVE
3887,NEGATIVE
3888,POSITIVE
3889,NEUTRAL
3890,NEGATIVE
3891,POSITIVE
3892,NEGATIVE
3893,NEUTRAL
3894,NEGATIVE
3895,NEUTRAL
3896,NEGATIVE
3897,POSITIVE
3898,NEGATIVE
3899,NEGATIVE
3900,NEGATIVE
3901,NEUTRAL
3902,NEGATIVE
3903,NEGATIVE
3904,NEUTRAL
3905,NEGATIVE
3906,POSITIVE
3907,NEGATIVE
3908,NEUTRAL
3909,POSITIVE
3910,POSITIVE
3911,NEGATIVE
3912,NEGATIVE
3913,NEGATIVE
3914,POSITIVE
3915,NEGATIVE
3916,POSITIVE
3917,NEUTRAL
3918,NEGATIVE
3919,NEGATIVE
3920,NEGATIVE
3921,NEGATIVE
3922,NEUTRAL
3923,NEUTRAL
3924,NEGATIVE
3925,POSITIVE
3926,NEGATIVE
3927,NEGATIVE
3928,NEGATIVE
3929,POSITIVE
3930,NEUTRAL
3931,NEGATIVE
3932,NEGATIVE
3933,NEUTRAL
3934,POSITIVE
3935,NEGATIVE
3936,NEGATIVE
3937,NEGATIVE
3938,NEGATIVE
3939,NEUTRAL
3940,NEGATIVE
3941,NEGATIVE
3942,NEGATIVE
3943,NEUTRAL
3944,POSITIVE
3945,NEUTRAL
3946,NEGATIVE
3947,NEGATIVE
3948,NEGATIVE
3949,POSITIVE
3950,NEGATIVE
3951,NEGATIVE
3952,NEGATIVE
3953,POSITIVE
3954,NEUTRAL
3955,NEGATIVE
3956,NEGATIVE
3957,NEGATIVE
3958,NEGATIVE
3959,NEGATIVE
3960,NEUTRAL
3961,NEUTRAL
3962,POSITIVE
3963,NEGATIVE
3964,NEGATIVE
3965,NEGATIVE
3966,NEGATIVE
3967,NEGATIVE
3968,NEGATIVE
3969,POSITIVE
3970,NEGATIVE
3971,POSITIVE
3972,NEGATIVE
3973,NEGATIVE
3974,NEGATIVE
3975,POSITIVE
3976,NEGATIVE
3977,NEGATIVE
3978,POSITIVE
3979,NEGATIVE
3980,NEUTRAL
3981,NEUTRAL
3982,NEUTRAL
3983,POSITIVE
3984,NEGATIVE
3985,NEGATIVE
3986,NEUTRAL
3987,NEUTRAL
3988,NEGATIVE
3989,NEGATIVE
3990,NEGATIVE
3991,POSITIVE
3992,NEGATIVE
3993,NEUTRAL
3994,NEGATIVE
3995,POSITIVE
3996,NEGATIVE
3997,NEUTRAL
3998,NEGATIVE
