Id,Predicted
2729,POSITIVE
2730,NEUTRAL
2731,POSITIVE
2732,POSITIVE
2733,NEUTRAL
2734,POSITIVE
2735,NEGATIVE
2736,NEGATIVE
2737,NEGATIVE
2738,POSITIVE
2739,NEGATIVE
2740,NEGATIVE
2741,NEGATIVE
2742,NEGATIVE
2743,NEGATIVE
2744,NEGATIVE
2745,POSITIVE
2746,POSITIVE
2747,POSITIVE
2748,NEUTRAL
2749,NEGATIVE
2750,POSITIVE
2751,NEUTRAL
2752,NEGATIVE
2753,NEGATIVE
2754,NEGATIVE
2755,POSITIVE
2756,NEGATIVE
2757,POSITIVE
2758,NEGATIVE
2759,POSITIVE
2760,POSITIVE
2761,NEGATIVE
2762,POSITIVE
2763,NEGATIVE
2764,NEGATIVE
2765,POSITIVE
2766,POSITIVE
2767,NEGATIVE
2768,NEUTRAL
2769,NEGATIVE
2770,NEGATIVE
2771,NEUTRAL
2772,POSITIVE
2773,POSITIVE
2774,POSITIVE
2775,POSITIVE
2776,NEGATIVE
2777,NEGATIVE
2778,POSITIVE
2779,NEGATIVE
2780,NEGATIVE
2781,POSITIVE
2782,NEGATIVE
2783,NEGATIVE
2784,NEGATIVE
2785,NEGATIVE
2786,NEGATIVE
2787,NEGATIVE
2788,NEGATIVE
2789,NEGATIVE
2790,NEGATIVE
2791,NEGATIVE
2792,NEGATIVE
2793,POSITIVE
2794,NEGATIVE
2795,POSITIVE
2796,NEGATIVE
2797,NEGATIVE
2798,NEUTRAL
2799,POSITIVE
2800,POSITIVE
2801,POSITIVE
2802,POSITIVE
2803,NEGATIVE
2804,NEGATIVE
2805,NEGATIVE
2806,NEGATIVE
2807,NEGATIVE
2808,POSITIVE
2809,NEGATIVE
2810,NEGATIVE
2811,POSITIVE
2812,NEGATIVE
2813,POSITIVE
2814,POSITIVE
2815,NEUTRAL
2816,POSITIVE
2817,POSITIVE
2818,NEUTRAL
2819,POSITIVE
2820,POSITIVE
2821,NEUTRAL
2822,NEGATIVE
2823,POSITIVE
2824,NEGATIVE
2825,POSITIVE
2826,NEGATIVE
2827,NEGATIVE
2828,POSITIVE
2829,NEGATIVE
2830,POSITIVE
2831,NEGATIVE
2832,NEGATIVE
2833,NEGATIVE
2834,NEGATIVE
2835,POSITIVE
2836,NEGATIVE
2837,POSITIVE
2838,NEUTRAL
2839,NEGATIVE
2840,NEGATIVE
2841,NEGATIVE
2842,POSITIVE
2843,NEGATIVE
2844,NEGATIVE
2845,NEGATIVE
2846,POSITIVE
2847,POSITIVE
2848,POSITIVE
2849,NEGATIVE
2850,POSITIVE
2851,NEUTRAL
2852,POSITIVE
2853,POSITIVE
2854,NEGATIVE
2855,POSITIVE
2856,POSITIVE
2857,NEGATIVE
2858,POSITIVE
2859,NEGATIVE
2860,NEGATIVE
2861,NEGATIVE
2862,POSITIVE
2863,NEGATIVE
2864,NEGATIVE
2865,POSITIVE
2866,POSITIVE
2867,NEGATIVE
2868,POSITIVE
2869,POSITIVE
2870,POSITIVE
2871,NEGATIVE
2872,POSITIVE
2873,NEGATIVE
2874,NEGATIVE
2875,NEGATIVE
2876,POSITIVE
2877,NEGATIVE
2878,NEGATIVE
2879,NEGATIVE
2880,POSITIVE
2881,NEGATIVE
2882,NEGATIVE
2883,NEGATIVE
2884,POSITIVE
2885,NEGATIVE
2886,POSITIVE
2887,POSITIVE
2888,POSITIVE
2889,POSITIVE
2890,NEGATIVE
2891,POSITIVE
2892,POSITIVE
2893,POSITIVE
2894,POSITIVE
2895,NEGATIVE
2896,NEGATIVE
2897,POSITIVE
2898,NEGATIVE
2899,NEGATIVE
2900,NEGATIVE
2901,NEGATIVE
2902,POSITIVE
2903,NEUTRAL
2904,NEGATIVE
2905,NEGATIVE
2906,NEGATIVE
2907,NEUTRAL
2908,NEGATIVE
2909,NEGATIVE
2910,NEGATIVE
2911,NEGATIVE
2912,NEUTRAL
2913,NEUTRAL
2914,POSITIVE
2915,POSITIVE
2916,NEGATIVE
2917,NEUTRAL
2918,NEUTRAL
2919,NEGATIVE
2920,NEGATIVE
2921,NEGATIVE
2922,NEGATIVE
2923,NEGATIVE
2924,NEGATIVE
2925,POSITIVE
2926,POSITIVE
2927,NEGATIVE
2928,POSITIVE
2929,POSITIVE
2930,NEGATIVE
2931,POSITIVE
2932,NEGATIVE
2933,POSITIVE
2934,NEGATIVE
2935,NEGATIVE
2936,NEGATIVE
2937,POSITIVE
2938,NEGATIVE
2939,POSITIVE
2940,NEGATIVE
2941,NEGATIVE
2942,POSITIVE
2943,NEUTRAL
2944,NEGATIVE
2945,NEUTRAL
2946,NEGATIVE
2947,POSITIVE
2948,POSITIVE
2949,POSITIVE
2950,NEGATIVE
2951,NEGATIVE
2952,NEGATIVE
2953,POSITIVE
2954,POSITIVE
2955,NEGATIVE
2956,POSITIVE
2957,NEUTRAL
2958,POSITIVE
2959,POSITIVE
2960,POSITIVE
2961,POSITIVE
2962,NEUTRAL
2963,POSITIVE
2964,POSITIVE
2965,POSITIVE
2966,POSITIVE
2967,POSITIVE
2968,POSITIVE
2969,POSITIVE
2970,POSITIVE
2971,POSITIVE
2972,NEGATIVE
2973,NEGATIVE
2974,POSITIVE
2975,NEGATIVE
2976,NEGATIVE
2977,NEGATIVE
2978,NEGATIVE
2979,NEGATIVE
2980,NEGATIVE
2981,POSITIVE
2982,POSITIVE
2983,NEGATIVE
2984,POSITIVE
2985,POSITIVE
2986,POSITIVE
2987,NEGATIVE
2988,NEGATIVE
2989,NEUTRAL
2990,NEGATIVE
2991,POSITIVE
2992,NEGATIVE
2993,NEUTRAL
2994,NEGATIVE
2995,POSITIVE
2996,NEGATIVE
2997,POSITIVE
2998,NEGATIVE
2999,NEGATIVE
3000,NEGATIVE
3001,NEGATIVE
3002,NEUTRAL
3003,NEGATIVE
3004,NEGATIVE
3005,NEGATIVE
3006,NEGATIVE
3007,NEGATIVE
3008,NEGATIVE
3009,POSITIVE
3010,NEGATIVE
3011,POSITIVE
3012,NEGATIVE
3013,POSITIVE
3014,NEGATIVE
3015,POSITIVE
3016,NEGATIVE
3017,NEUTRAL
3018,NEGATIVE
3019,POSITIVE
3020,NEGATIVE
3021,NEGATIVE
3022,POSITIVE
3023,POSITIVE
3024,NEGATIVE
3025,POSITIVE
3026,NEUTRAL
3027,NEGATIVE
3028,NEGATIVE
3029,NEGATIVE
3030,NEGATIVE
3031,POSITIVE
3032,POSITIVE
3033,NEGATIVE
3034,NEUTRAL
3035,NEGATIVE
3036,POSITIVE
3037,NEGATIVE
3038,POSITIVE
3039,POSITIVE
3040,POSITIVE
3041,POSITIVE
3042,NEGATIVE
3043,POSITIVE
3044,NEGATIVE
3045,NEUTRAL
3046,POSITIVE
3047,NEGATIVE
3048,POSITIVE
3049,POSITIVE
3050,NEGATIVE
3051,NEUTRAL
3052,NEGATIVE
3053,POSITIVE
3054,NEGATIVE
3055,POSITIVE
3056,POSITIVE
3057,POSITIVE
3058,POSITIVE
3059,NEGATIVE
3060,NEGATIVE
3061,POSITIVE
3062,NEGATIVE
3063,NEGATIVE
3064,NEGATIVE
3065,NEGATIVE
3066,NEGATIVE
3067,NEGATIVE
3068,POSITIVE
3069,NEGATIVE
3070,NEGATIVE
3071,POSITIVE
3072,NEGATIVE
3073,POSITIVE
3074,POSITIVE
3075,POSITIVE
3076,POSITIVE
3077,NEGATIVE
3078,NEGATIVE
3079,NEGATIVE
3080,NEUTRAL
3081,NEGATIVE
3082,POSITIVE
3083,NEGATIVE
3084,POSITIVE
3085,POSITIVE
3086,NEGATIVE
3087,POSITIVE
3088,POSITIVE
3089,POSITIVE
3090,NEGATIVE
3091,NEGATIVE
3092,POSITIVE
3093,NEGATIVE
3094,NEUTRAL
3095,NEGATIVE
3096,POSITIVE
3097,NEGATIVE
3098,NEGATIVE
3099,NEGATIVE
3100,POSITIVE
3101,POSITIVE
3102,NEUTRAL
3103,NEGATIVE
3104,POSITIVE
3105,POSITIVE
3106,NEUTRAL
3107,NEGATIVE
3108,NEGATIVE
3109,NEGATIVE
3110,POSITIVE
3111,NEGATIVE
3112,POSITIVE
3113,NEGATIVE
3114,POSITIVE
3115,NEGATIVE
3116,POSITIVE
3117,POSITIVE
3118,NEGATIVE
3119,POSITIVE
3120,NEGATIVE
3121,POSITIVE
3122,NEGATIVE
3123,POSITIVE
3124,POSITIVE
3125,POSITIVE
3126,NEGATIVE
3127,POSITIVE
3128,POSITIVE
3129,NEGATIVE
3130,POSITIVE
3131,NEGATIVE
3132,POSITIVE
3133,NEGATIVE
3134,NEGATIVE
3135,NEGATIVE
3136,NEGATIVE
3137,NEGATIVE
3138,NEGATIVE
3139,NEGATIVE
3140,POSITIVE
3141,NEGATIVE
3142,POSITIVE
3143,NEGATIVE
3144,NEGATIVE
3145,NEGATIVE
3146,POSITIVE
3147,NEGATIVE
3148,NEUTRAL
3149,NEUTRAL
3150,NEGATIVE
3151,POSITIVE
3152,NEGATIVE
3153,POSITIVE
3154,POSITIVE
3155,POSITIVE
3156,POSITIVE
3157,NEGATIVE
3158,POSITIVE
3159,NEGATIVE
3160,POSITIVE
3161,NEUTRAL
3162,NEGATIVE
3163,NEGATIVE
3164,NEGATIVE
3165,POSITIVE
3166,POSITIVE
3167,POSITIVE
3168,NEGATIVE
3169,POSITIVE
3170,NEGATIVE
3171,POSITIVE
3172,NEGATIVE
3173,NEGATIVE
3174,NEGATIVE
3175,POSITIVE
3176,NEGATIVE
3177,POSITIVE
3178,POSITIVE
3179,NEGATIVE
3180,NEGATIVE
3181,NEGATIVE
3182,NEGATIVE
3183,NEUTRAL
3184,NEGATIVE
3185,NEGATIVE
3186,NEGATIVE
3187,POSITIVE
3188,NEGATIVE
3189,NEGATIVE
3190,POSITIVE
3191,NEGATIVE
3192,NEGATIVE
3193,POSITIVE
3194,POSITIVE
3195,POSITIVE
3196,POSITIVE
3197,NEGATIVE
3198,POSITIVE
3199,POSITIVE
3200,POSITIVE
3201,NEUTRAL
3202,POSITIVE
3203,NEGATIVE
3204,POSITIVE
3205,POSITIVE
3206,NEGATIVE
3207,POSITIVE
3208,NEUTRAL
3209,NEGATIVE
3210,NEGATIVE
3211,NEGATIVE
3212,NEGATIVE
3213,NEGATIVE
3214,NEGATIVE
3215,NEUTRAL
3216,NEUTRAL
3217,NEGATIVE
3218,NEGATIVE
3219,NEGATIVE
3220,POSITIVE
3221,POSITIVE
3222,POSITIVE
3223,NEGATIVE
3224,NEGATIVE
3225,NEGATIVE
3226,POSITIVE
3227,NEGATIVE
3228,POSITIVE
3229,NEUTRAL
3230,POSITIVE
3231,NEGATIVE
3232,NEGATIVE
3233,NEGATIVE
3234,POSITIVE
3235,NEGATIVE
3236,POSITIVE
3237,NEGATIVE
3238,NEGATIVE
3239,NEGATIVE
3240,NEUTRAL
3241,NEUTRAL
3242,NEGATIVE
3243,POSITIVE
3244,POSITIVE
3245,POSITIVE
3246,NEGATIVE
3247,NEGATIVE
3248,NEGATIVE
3249,NEGATIVE
3250,NEGATIVE
3251,NEGATIVE
3252,NEGATIVE
3253,POSITIVE
3254,NEGATIVE
3255,NEGATIVE
3256,NEGATIVE
3257,POSITIVE
3258,POSITIVE
3259,NEGATIVE
3260,NEGATIVE
3261,POSITIVE
3262,POSITIVE
3263,NEGATIVE
3264,POSITIVE
3265,NEGATIVE
3266,POSITIVE
3267,NEGATIVE
3268,NEUTRAL
3269,POSITIVE
3270,POSITIVE
3271,NEUTRAL
3272,NEGATIVE
3273,NEUTRAL
3274,POSITIVE
3275,POSITIVE
3276,NEGATIVE
3277,NEGATIVE
3278,NEGATIVE
3279,POSITIVE
3280,POSITIVE
3281,POSITIVE
3282,NEGATIVE
3283,POSITIVE
3284,NEGATIVE
3285,NEGATIVE
3286,NEGATIVE
3287,NEGATIVE
3288,NEGATIVE
3289,NEGATIVE
3290,NEUTRAL
3291,NEGATIVE
3292,NEGATIVE
3293,NEGATIVE
3294,NEGATIVE
3295,POSITIVE
3296,POSITIVE
3297,POSITIVE
3298,NEGATIVE
3299,NEUTRAL
3300,NEGATIVE
3301,NEGATIVE
3302,NEGATIVE
3303,NEGATIVE
3304,NEGATIVE
3305,NEGATIVE
3306,NEGATIVE
3307,POSITIVE
3308,NEGATIVE
3309,NEGATIVE
3310,POSITIVE
3311,NEUTRAL
3312,POSITIVE
3313,NEGATIVE
3314,NEGATIVE
3315,NEGATIVE
3316,NEGATIVE
3317,NEGATIVE
3318,NEGATIVE
3319,POSITIVE
3320,POSITIVE
3321,POSITIVE
3322,POSITIVE
3323,NEGATIVE
3324,NEGATIVE
3325,POSITIVE
3326,POSITIVE
3327,NEGATIVE
3328,NEGATIVE
3329,POSITIVE
3330,POSITIVE
3331,POSITIVE
3332,NEUTRAL
3333,NEGATIVE
3334,NEUTRAL
3335,POSITIVE
3336,NEUTRAL
3337,NEGATIVE
3338,NEGATIVE
3339,POSITIVE
3340,NEGATIVE
3341,POSITIVE
3342,POSITIVE
3343,NEGATIVE
3344,NEGATIVE
3345,NEGATIVE
3346,NEUTRAL
3347,POSITIVE
3348,NEGATIVE
3349,NEGATIVE
3350,NEGATIVE
3351,NEGATIVE
3352,NEUTRAL
3353,NEGATIVE
3354,POSITIVE
3355,NEGATIVE
3356,NEGATIVE
3357,NEGATIVE
3358,NEGATIVE
3359,NEGATIVE
3360,NEGATIVE
3361,NEGATIVE
3362,NEGATIVE
3363,NEGATIVE
3364,POSITIVE
3365,NEGATIVE
3366,NEGATIVE
3367,POSITIVE
3368,NEGATIVE
3369,NEGATIVE
3370,POSITIVE
3371,NEUTRAL
3372,NEGATIVE
3373,NEGATIVE
3374,NEGATIVE
3375,NEGATIVE
3376,NEGATIVE
3377,NEGATIVE
3378,POSITIVE
3379,POSITIVE
3380,NEGATIVE
3381,NEGATIVE
3382,NEGATIVE
3383,POSITIVE
3384,NEGATIVE
3385,NEGATIVE
3386,POSITIVE
3387,NEGATIVE
3388,NEGATIVE
3389,POSITIVE
3390,POSITIVE
3391,NEGATIVE
3392,NEUTRAL
3393,NEUTRAL
3394,NEGATIVE
3395,NEGATIVE
3396,POSITIVE
3397,POSITIVE
3398,NEGATIVE
3399,NEUTRAL
3400,NEGATIVE
3401,POSITIVE
3402,POSITIVE
3403,POSITIVE
3404,NEGATIVE
3405,POSITIVE
3406,POSITIVE
3407,NEGATIVE
3408,POSITIVE
3409,NEGATIVE
3410,POSITIVE
3411,POSITIVE
3412,NEGATIVE
3413,NEGATIVE
3414,NEGATIVE
3415,NEGATIVE
3416,POSITIVE
3417,NEGATIVE
3418,NEGATIVE
3419,NEGATIVE
3420,NEGATIVE
3421,POSITIVE
3422,NEGATIVE
3423,NEGATIVE
3424,NEGATIVE
3425,NEGATIVE
3426,NEGATIVE
3427,NEGATIVE
3428,POSITIVE
3429,POSITIVE
3430,NEGATIVE
3431,NEGATIVE
3432,NEUTRAL
3433,NEGATIVE
3434,POSITIVE
3435,POSITIVE
3436,NEGATIVE
3437,NEGATIVE
3438,NEGATIVE
3439,POSITIVE
3440,NEUTRAL
3441,NEGATIVE
3442,NEUTRAL
3443,NEGATIVE
3444,POSITIVE
3445,POSITIVE
3446,NEGATIVE
3447,NEUTRAL
3448,NEGATIVE
3449,NEUTRAL
3450,NEGATIVE
3451,NEGATIVE
3452,NEGATIVE
3453,NEGATIVE
3454,NEUTRAL
3455,NEGATIVE
3456,NEUTRAL
3457,NEGATIVE
3458,POSITIVE
3459,NEUTRAL
3460,NEGATIVE
3461,NEGATIVE
3462,POSITIVE
3463,NEGATIVE
3464,NEUTRAL
3465,POSITIVE
3466,NEGATIVE
3467,POSITIVE
3468,NEGATIVE
3469,NEUTRAL
3470,NEGATIVE
3471,NEGATIVE
3472,POSITIVE
3473,NEGATIVE
3474,POSITIVE
3475,NEGATIVE
3476,NEGATIVE
3477,NEGATIVE
3478,POSITIVE
3479,NEGATIVE
3480,NEGATIVE
3481,NEGATIVE
3482,NEGATIVE
3483,POSITIVE
3484,NEGATIVE
3485,POSITIVE
3486,POSITIVE
3487,NEGATIVE
3488,POSITIVE
3489,NEGATIVE
3490,NEGATIVE
3491,NEGATIVE
3492,POSITIVE
3493,NEGATIVE
3494,POSITIVE
3495,NEGATIVE
3496,POSITIVE
3497,NEGATIVE
3498,POSITIVE
3499,NEUTRAL
3500,NEGATIVE
3501,NEGATIVE
3502,POSITIVE
3503,POSITIVE
3504,POSITIVE
3505,POSITIVE
3506,NEGATIVE
3507,POSITIVE
3508,POSITIVE
3509,POSITIVE
3510,NEGATIVE
3511,NEGATIVE
3512,NEGATIVE
3513,POSITIVE
3514,NEGATIVE
3515,POSITIVE
3516,NEGATIVE
3517,NEUTRAL
3518,NEGATIVE
3519,NEUTRAL
3520,POSITIVE
3521,NEGATIVE
3522,POSITIVE
3523,POSITIVE
3524,POSITIVE
3525,POSITIVE
3526,NEGATIVE
3527,NEGATIVE
3528,POSITIVE
3529,NEGATIVE
3530,NEGATIVE
3531,NEGATIVE
3532,POSITIVE
3533,NEUTRAL
3534,NEGATIVE
3535,NEGATIVE
3536,NEGATIVE
3537,NEGATIVE
3538,POSITIVE
3539,NEGATIVE
3540,NEGATIVE
3541,POSITIVE
3542,NEGATIVE
3543,NEGATIVE
3544,NEGATIVE
3545,NEGATIVE
3546,NEGATIVE
3547,NEGATIVE
3548,NEGATIVE
3549,NEGATIVE
3550,NEGATIVE
3551,NEUTRAL
3552,NEGATIVE
3553,NEGATIVE
3554,NEGATIVE
3555,NEGATIVE
3556,POSITIVE
3557,NEGATIVE
3558,NEGATIVE
3559,NEGATIVE
3560,POSITIVE
3561,NEGATIVE
3562,NEGATIVE
3563,POSITIVE
3564,POSITIVE
3565,NEGATIVE
3566,POSITIVE
3567,NEUTRAL
3568,NEGATIVE
3569,NEGATIVE
3570,NEGATIVE
3571,NEGATIVE
3572,POSITIVE
3573,POSITIVE
3574,NEGATIVE
3575,POSITIVE
3576,NEGATIVE
3577,NEGATIVE
3578,NEUTRAL
3579,POSITIVE
3580,NEGATIVE
3581,POSITIVE
3582,POSITIVE
3583,NEGATIVE
3584,NEGATIVE
3585,NEGATIVE
3586,POSITIVE
3587,NEGATIVE
3588,NEGATIVE
3589,NEGATIVE
3590,NEGATIVE
3591,POSITIVE
3592,POSITIVE
3593,NEUTRAL
3594,POSITIVE
3595,POSITIVE
3596,POSITIVE
3597,POSITIVE
3598,NEUTRAL
3599,POSITIVE
3600,POSITIVE
3601,POSITIVE
3602,NEGATIVE
3603,NEGATIVE
3604,POSITIVE
3605,NEGATIVE
3606,NEGATIVE
3607,POSITIVE
3608,POSITIVE
3609,NEGATIVE
3610,POSITIVE
3611,NEGATIVE
3612,NEGATIVE
3613,POSITIVE
3614,POSITIVE
3615,NEGATIVE
3616,NEGATIVE
3617,POSITIVE
3618,POSITIVE
3619,NEGATIVE
3620,POSITIVE
3621,NEGATIVE
3622,NEGATIVE
3623,POSITIVE
3624,NEGATIVE
3625,NEGATIVE
3626,NEGATIVE
3627,NEGATIVE
3628,NEUTRAL
3629,NEGATIVE
3630,POSITIVE
3631,POSITIVE
3632,POSITIVE
3633,NEGATIVE
3634,NEGATIVE
3635,POSITIVE
3636,NEGATIVE
3637,NEGATIVE
3638,NEUTRAL
3639,NEGATIVE
3640,NEGATIVE
3641,POSITIVE
3642,NEGATIVE
3643,NEGATIVE
3644,NEGATIVE
3645,NEGATIVE
3646,NEGATIVE
3647,NEGATIVE
3648,NEGATIVE
3649,NEGATIVE
3650,NEGATIVE
3651,NEGATIVE
3652,POSITIVE
3653,NEGATIVE
3654,NEUTRAL
3655,NEUTRAL
3656,NEUTRAL
3657,POSITIVE
3658,NEGATIVE
3659,POSITIVE
3660,POSITIVE
3661,NEGATIVE
3662,NEUTRAL
3663,NEGATIVE
3664,NEGATIVE
3665,POSITIVE
3666,NEGATIVE
3667,NEGATIVE
3668,NEGATIVE
3669,POSITIVE
3670,POSITIVE
3671,NEGATIVE
3672,NEGATIVE
3673,NEGATIVE
3674,NEGATIVE
3675,NEGATIVE
3676,NEGATIVE
3677,NEGATIVE
3678,NEGATIVE
3679,NEGATIVE
3680,POSITIVE
3681,NEGATIVE
3682,NEGATIVE
3683,POSITIVE
3684,NEGATIVE
3685,NEGATIVE
3686,POSITIVE
3687,NEUTRAL
3688,POSITIVE
3689,NEUTRAL
3690,POSITIVE
3691,NEGATIVE
3692,POSITIVE
3693,NEGATIVE
3694,POSITIVE
3695,POSITIVE
3696,NEGATIVE
3697,POSITIVE
3698,NEGATIVE
3699,NEUTRAL
3700,NEGATIVE
3701,POSITIVE
3702,POSITIVE
3703,NEUTRAL
3704,POSITIVE
3705,NEGATIVE
3706,NEUTRAL
3707,POSITIVE
3708,POSITIVE
3709,NEGATIVE
3710,NEGATIVE
3711,NEUTRAL
3712,NEUTRAL
3713,POSITIVE
3714,POSITIVE
3715,POSITIVE
3716,NEGATIVE
3717,NEUTRAL
3718,NEGATIVE
3719,POSITIVE
3720,POSITIVE
3721,NEGATIVE
3722,NEGATIVE
3723,POSITIVE
3724,POSITIVE
3725,NEGATIVE
3726,POSITIVE
3727,NEGATIVE
3728,NEGATIVE
3729,NEGATIVE
3730,NEGATIVE
3731,NEGATIVE
3732,POSITIVE
3733,POSITIVE
3734,NEGATIVE
3735,NEGATIVE
3736,POSITIVE
3737,POSITIVE
3738,POSITIVE
3739,NEGATIVE
3740,POSITIVE
3741,NEGATIVE
3742,NEGATIVE
3743,NEUTRAL
3744,NEGATIVE
3745,NEGATIVE
3746,NEUTRAL
3747,NEGATIVE
3748,POSITIVE
3749,NEGATIVE
3750,POSITIVE
3751,NEGATIVE
3752,NEGATIVE
3753,NEGATIVE
3754,NEGATIVE
3755,POSITIVE
3756,NEGATIVE
3757,POSITIVE
3758,POSITIVE
3759,NEGATIVE
3760,NEGATIVE
3761,NEGATIVE
3762,NEGATIVE
3763,NEGATIVE
3764,NEGATIVE
3765,NEGATIVE
3766,NEGATIVE
3767,POSITIVE
3768,POSITIVE
3769,POSITIVE
3770,POSITIVE
3771,NEGATIVE
3772,POSITIVE
3773,NEGATIVE
3774,NEGATIVE
3775,NEUTRAL
3776,POSITIVE
3777,NEGATIVE
3778,POSITIVE
3779,NEGATIVE
3780,NEGATIVE
3781,NEUTRAL
3782,POSITIVE
3783,POSITIVE
3784,NEGATIVE
3785,POSITIVE
3786,POSITIVE
3787,POSITIVE
3788,NEGATIVE
3789,POSITIVE
3790,NEGATIVE
3791,POSITIVE
3792,NEGATIVE
3793,POSITIVE
3794,POSITIVE
3795,NEGATIVE
3796,NEGATIVE
3797,POSITIVE
3798,NEGATIVE
3799,NEUTRAL
3800,NEGATIVE
3801,NEGATIVE
3802,NEGATIVE
3803,NEGATIVE
3804,NEUTRAL
3805,POSITIVE
3806,POSITIVE
3807,NEGATIVE
3808,POSITIVE
3809,NEGATIVE
3810,NEGATIVE
3811,NEUTRAL
3812,NEGATIVE
3813,POSITIVE
3814,POSITIVE
3815,POSITIVE
3816,POSITIVE
3817,NEGATIVE
3818,NEGATIVE
3819,POSITIVE
3820,NEUTRAL
3821,NEGATIVE
3822,POSITIVE
3823,POSITIVE
3824,POSITIVE
3825,NEUTRAL
3826,POSITIVE
3827,NEGATIVE
3828,NEGATIVE
3829,POSITIVE
3830,POSITIVE
3831,POSITIVE
3832,NEGATIVE
3833,POSITIVE
3834,NEGATIVE
3835,POSITIVE
3836,NEUTRAL
3837,POSITIVE
3838,POSITIVE
3839,NEGATIVE
3840,NEGATIVE
3841,NEUTRAL
3842,POSITIVE
3843,NEUTRAL
3844,NEGATIVE
3845,POSITIVE
3846,NEGATIVE
3847,NEGATIVE
3848,NEGATIVE
3849,NEGATIVE
3850,NEUTRAL
3851,NEGATIVE
3852,POSITIVE
3853,NEGATIVE
3854,POSITIVE
3855,POSITIVE
3856,NEGATIVE
3857,POSITIVE
3858,NEGATIVE
3859,NEGATIVE
3860,POSITIVE
3861,NEGATIVE
3862,NEUTRAL
3863,POSITIVE
3864,NEGATIVE
3865,POSITIVE
3866,NEGATIVE
3867,NEGATIVE
3868,NEGATIVE
3869,NEGATIVE
3870,NEGATIVE
3871,NEUTRAL
3872,POSITIVE
3873,NEGATIVE
3874,NEUTRAL
3875,POSITIVE
3876,POSITIVE
3877,NEGATIVE
3878,NEGATIVE
3879,NEGATIVE
3880,NEUTRAL
3881,NEGATIVE
3882,POSITIVE
3883,NEGATIVE
3884,POSITIVE
3885,POSITIVE
3886,NEGATIVE
3887,NEGATIVE
3888,NEGATIVE
3889,NEGATIVE
3890,NEGATIVE
3891,POSITIVE
3892,POSITIVE
3893,NEGATIVE
3894,NEGATIVE
3895,NEGATIVE
3896,NEGATIVE
3897,NEGATIVE
3898,NEGATIVE
3899,POSITIVE
3900,POSITIVE
3901,POSITIVE
3902,POSITIVE
3903,POSITIVE
3904,NEGATIVE
3905,NEGATIVE
3906,NEGATIVE
3907,NEGATIVE
3908,NEGATIVE
3909,NEGATIVE
3910,POSITIVE
3911,POSITIVE
3912,POSITIVE
3913,POSITIVE
3914,NEGATIVE
3915,POSITIVE
3916,NEUTRAL
3917,POSITIVE
3918,NEGATIVE
3919,NEGATIVE
3920,POSITIVE
3921,POSITIVE
3922,POSITIVE
3923,NEGATIVE
3924,POSITIVE
3925,POSITIVE
3926,POSITIVE
3927,NEGATIVE
3928,NEGATIVE
3929,NEUTRAL
3930,NEGATIVE
3931,NEGATIVE
3932,POSITIVE
3933,POSITIVE
3934,NEUTRAL
3935,NEGATIVE
3936,NEGATIVE
3937,POSITIVE
3938,NEUTRAL
3939,NEGATIVE
3940,NEGATIVE
3941,POSITIVE
3942,NEGATIVE
3943,NEGATIVE
3944,POSITIVE
3945,NEGATIVE
3946,POSITIVE
3947,POSITIVE
3948,POSITIVE
3949,NEGATIVE
3950,NEGATIVE
3951,NEGATIVE
3952,NEGATIVE
3953,POSITIVE
3954,POSITIVE
3955,NEGATIVE
3956,POSITIVE
3957,NEGATIVE
3958,NEGATIVE
3959,NEGATIVE
3960,NEUTRAL
3961,NEUTRAL
3962,POSITIVE
3963,POSITIVE
3964,NEGATIVE
3965,NEGATIVE
3966,NEGATIVE
3967,POSITIVE
3968,NEGATIVE
3969,POSITIVE
3970,POSITIVE
3971,NEGATIVE
3972,POSITIVE
3973,NEGATIVE
3974,NEGATIVE
3975,POSITIVE
3976,NEUTRAL
3977,POSITIVE
3978,NEGATIVE
3979,NEGATIVE
3980,POSITIVE
3981,NEGATIVE
3982,POSITIVE
3983,NEGATIVE
3984,NEGATIVE
3985,NEGATIVE
3986,POSITIVE
3987,POSITIVE
3988,POSITIVE
3989,POSITIVE
3990,POSITIVE
3991,NEGATIVE
3992,POSITIVE
3993,NEGATIVE
3994,POSITIVE
3995,NEGATIVE
3996,NEGATIVE
3997,NEGATIVE
3998,POSITIVE
3999,POSITIVE
4000,NEGATIVE
4001,NEGATIVE
4002,NEUTRAL
4003,NEGATIVE
4004,NEGATIVE
4005,POSITIVE
4006,NEGATIVE
4007,NEUTRAL
4008,POSITIVE
4009,POSITIVE
4010,NEUTRAL
4011,NEGATIVE
4012,POSITIVE
4013,NEGATIVE
4014,NEGATIVE
4015,NEGATIVE
4016,POSITIVE
4017,POSITIVE
4018,NEGATIVE
4019,POSITIVE
4020,NEGATIVE
4021,NEGATIVE
4022,POSITIVE
4023,NEUTRAL
4024,NEGATIVE
4025,NEGATIVE
4026,POSITIVE
4027,NEGATIVE
4028,POSITIVE
4029,NEGATIVE
4030,NEGATIVE
4031,NEGATIVE
4032,POSITIVE
4033,POSITIVE
4034,NEUTRAL
4035,NEGATIVE
4036,POSITIVE
4037,POSITIVE
4038,NEGATIVE
4039,POSITIVE
4040,POSITIVE
4041,NEUTRAL
4042,NEGATIVE
4043,POSITIVE
4044,POSITIVE
4045,NEGATIVE
